seriesID,seriesCode,seriesName,seriesParent,seriesUnits,entityID,entityIso,entityName,dataValue,dataYear,dataNote,dataSource,seriesDescription,_source_file,dataValue 1,dataValue 2,dataValue 3,dataValue 4,dataValue 5,dataValue 6,dataValue 7,dataValue 8,dataValue 9,dataValue 10,dataValue 11,dataValue 12,dataValue 13,dataValue 14
10989,HHU4212fw_HHCLess15,14 years and younger,HHU4212fw_HHTotalIndividual,%,34,BGD,Bangladesh,31.825063240567463,2024,,Bangladesh Bureau of Statistics,"Individuals using the Internet (from any location) in the last three months, by frequency: At least once a week but not every day: 14 years and younger",individuals-using-the-internet-from-any-location-by-frequency_1773180088274.csv,,,,,,,,,,,,,,
10992,HHU4212fw_HHCMale,Male,HHU4212fw_HHTotalIndividual,%,34,BGD,Bangladesh,37.9653872070091,2013,,Bangladesh Bureau of Statistics (BBS),"Individuals using the Internet (from any location) in the last three months, by frequency: At least once a week but not every day: Male",individuals-using-the-internet-from-any-location-by-frequency_1773180088274.csv,,,,,,,,,,,,,,
10992,HHU4212fw_HHCMale,Male,HHU4212fw_HHTotalIndividual,%,34,BGD,Bangladesh,25.4526985709417,2021,,Bangladesh Bureau of Statistics (BBS),"Individuals using the Internet (from any location) in the last three months, by frequency: At least once a week but not every day: Male",individuals-using-the-internet-from-any-location-by-frequency_1773180088274.csv,,,,,,,,,,,,,,
10992,HHU4212fw_HHCMale,Male,HHU4212fw_HHTotalIndividual,%,34,BGD,Bangladesh,22.3057152843833,2023,,Bangladesh Bureau of Statistics,"Individuals using the Internet (from any location) in the last three months, by frequency: At least once a week but not every day: Male",individuals-using-the-internet-from-any-location-by-frequency_1773180088274.csv,,,,,,,,,,,,,,
10992,HHU4212fw_HHCMale,Male,HHU4212fw_HHTotalIndividual,%,34,BGD,Bangladesh,17.409891654937844,2024,,Bangladesh Bureau of Statistics,"Individuals using the Internet (from any location) in the last three months, by frequency: At least once a week but not every day: Male",individuals-using-the-internet-from-any-location-by-frequency_1773180088274.csv,,,,,,,,,,,,,,
10993,HHU4212fw_HHCMore74,75 years and older,HHU4212fw_HHTotalIndividual,%,34,BGD,Bangladesh,73.7670429259214,2013,,Bangladesh Bureau of Statistics (BBS),"Individuals using the Internet (from any location) in the last three months, by frequency: At least once a week but not every day: 75 years and older",individuals-using-the-internet-from-any-location-by-frequency_1773180088274.csv,,,,,,,,,,,,,,
10993,HHU4212fw_HHCMore74,75 years and older,HHU4212fw_HHTotalIndividual,%,34,BGD,Bangladesh,59.5263005371629,2021,,Bangladesh Bureau of Statistics (BBS),"Individuals using the Internet (from any location) in the last three months, by frequency: At least once a week but not every day: 75 years and older",individuals-using-the-internet-from-any-location-by-frequency_1773180088274.csv,,,,,,,,,,,,,,
10993,HHU4212fw_HHCMore74,75 years and older,HHU4212fw_HHTotalIndividual,%,34,BGD,Bangladesh,25.7007366265797,2023,,Bangladesh Bureau of Statistics,"Individuals using the Internet (from any location) in the last three months, by frequency: At least once a week but not every day: 75 years and older",individuals-using-the-internet-from-any-location-by-frequency_1773180088274.csv,,,,,,,,,,,,,,
10993,HHU4212fw_HHCMore74,75 years and older,HHU4212fw_HHTotalIndividual,%,34,BGD,Bangladesh,37.319545257291146,2024,,Bangladesh Bureau of Statistics,"Individuals using the Internet (from any location) in the last three months, by frequency: At least once a week but not every day: 75 years and older",individuals-using-the-internet-from-any-location-by-frequency_1773180088274.csv,,,,,,,,,,,,,,
11007,HHU4212fw_HHCRuralUsers,Rural,HHU4212fw_HHTotalIndividual,%,34,BGD,Bangladesh,33.2460011562922,2013,,Bangladesh Bureau of Statistics (BBS),"Individuals using the Internet (from any location) in the last three months, by frequency: At least once a week but not every day: Rural",individuals-using-the-internet-from-any-location-by-frequency_1773180088274.csv,,,,,,,,,,,,,,
11007,HHU4212fw_HHCRuralUsers,Rural,HHU4212fw_HHTotalIndividual,%,34,BGD,Bangladesh,26.2297656643449,2021,,Bangladesh Bureau of Statistics (BBS),"Individuals using the Internet (from any location) in the last three months, by frequency: At least once a week but not every day: Rural",individuals-using-the-internet-from-any-location-by-frequency_1773180088274.csv,,,,,,,,,,,,,,
11007,HHU4212fw_HHCRuralUsers,Rural,HHU4212fw_HHTotalIndividual,%,34,BGD,Bangladesh,26.3271685833353,2023,,Bangladesh Bureau of Statistics,"Individuals using the Internet (from any location) in the last three months, by frequency: At least once a week but not every day: Rural",individuals-using-the-internet-from-any-location-by-frequency_1773180088274.csv,,,,,,,,,,,,,,
11007,HHU4212fw_HHCRuralUsers,Rural,HHU4212fw_HHTotalIndividual,%,34,BGD,Bangladesh,20.389234241135725,2024,,Bangladesh Bureau of Statistics,"Individuals using the Internet (from any location) in the last three months, by frequency: At least once a week but not every day: Rural",individuals-using-the-internet-from-any-location-by-frequency_1773180088274.csv,,,,,,,,,,,,,,
11016,HHU4212fw_HHCUrbanUsers,Urban,HHU4212fw_HHTotalIndividual,%,34,BGD,Bangladesh,44.2277742456622,2013,,Bangladesh Bureau of Statistics (BBS),"Individuals using the Internet (from any location) in the last three months, by frequency: At least once a week but not every day: Urban",individuals-using-the-internet-from-any-location-by-frequency_1773180088274.csv,,,,,,,,,,,,,,
11016,HHU4212fw_HHCUrbanUsers,Urban,HHU4212fw_HHTotalIndividual,%,34,BGD,Bangladesh,23.0525407315132,2021,,Bangladesh Bureau of Statistics (BBS),"Individuals using the Internet (from any location) in the last three months, by frequency: At least once a week but not every day: Urban",individuals-using-the-internet-from-any-location-by-frequency_1773180088274.csv,,,,,,,,,,,,,,
11016,HHU4212fw_HHCUrbanUsers,Urban,HHU4212fw_HHTotalIndividual,%,34,BGD,Bangladesh,15.4323639119636,2023,,Bangladesh Bureau of Statistics,"Individuals using the Internet (from any location) in the last three months, by frequency: At least once a week but not every day: Urban",individuals-using-the-internet-from-any-location-by-frequency_1773180088274.csv,,,,,,,,,,,,,,
11016,HHU4212fw_HHCUrbanUsers,Urban,HHU4212fw_HHTotalIndividual,%,34,BGD,Bangladesh,19.089840078478737,2024,,Bangladesh Bureau of Statistics,"Individuals using the Internet (from any location) in the last three months, by frequency: At least once a week but not every day: Urban",individuals-using-the-internet-from-any-location-by-frequency_1773180088274.csv,,,,,,,,,,,,,,
11017,HHU4212fw_HHTotalIndividual,At least once a week but not every day,,%,34,BGD,Bangladesh,41.7212362390272,2013,,Bangladesh Bureau of Statistics (BBS),Refers to the frequency of Internet use by individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.,individuals-using-the-internet-from-any-location-by-frequency_1773180088274.csv,,,,,,,,,,,,,,
11017,HHU4212fw_HHTotalIndividual,At least once a week but not every day,,%,34,BGD,Bangladesh,24.8795196624796,2021,,Bangladesh Bureau of Statistics (BBS),Refers to the frequency of Internet use by individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.,individuals-using-the-internet-from-any-location-by-frequency_1773180088274.csv,,,,,,,,,,,,,,
11017,HHU4212fw_HHTotalIndividual,At least once a week but not every day,,%,34,BGD,Bangladesh,22.1036965047443,2023,,Bangladesh Bureau of Statistics,Refers to the frequency of Internet use by individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.,individuals-using-the-internet-from-any-location-by-frequency_1773180088274.csv,,,,,,,,,,,,,,
11017,HHU4212fw_HHTotalIndividual,At least once a week but not every day,,%,34,BGD,Bangladesh,19.825891330194967,2024,,Bangladesh Bureau of Statistics,Refers to the frequency of Internet use by individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network.,individuals-using-the-internet-from-any-location-by-frequency_1773180088274.csv,,,,,,,,,,,,,,
5303,tpCostModel_Accounting,Cost model depend on cost accounting data,,,34,BGD,Bangladesh,,2012,,,Cost model depend on cost accounting data,cost-modelling-approach-used-as-the-basis-for-calculating-fixed-service-tariffs_1773180389492.csv,,,,,,,,,,,,,,
5303,tpCostModel_Accounting,Cost model depend on cost accounting data,,,34,BGD,Bangladesh,,2013,,,Cost model depend on cost accounting data,cost-modelling-approach-used-as-the-basis-for-calculating-fixed-service-tariffs_1773180389492.csv,,,,,,,,,,,,,,
5303,tpCostModel_Accounting,Cost model depend on cost accounting data,,,34,BGD,Bangladesh,,2014,,,Cost model depend on cost accounting data,cost-modelling-approach-used-as-the-basis-for-calculating-fixed-service-tariffs_1773180389492.csv,,,,,,,,,,,,,,
5303,tpCostModel_Accounting,Cost model depend on cost accounting data,,,34,BGD,Bangladesh,,2022,,,Cost model depend on cost accounting data,cost-modelling-approach-used-as-the-basis-for-calculating-fixed-service-tariffs_1773180389492.csv,,,,,,,,,,,,,,
31597,tpCost_Modelling_Approch_Adv_W,Advanced wholesale services,,,34,BGD,Bangladesh,,2022,,,Advanced wholesale,cost-modelling-approach-used-as-the-basis-for-calculating-fixed-service-tariffs_1773180389492.csv,,,,,,,,,,,,,,
31599,tpCost_Modelling_Approch_Adv_R,Advanced retail services,,,34,BGD,Bangladesh,,2022,,,Advanced retail,cost-modelling-approach-used-as-the-basis-for-calculating-fixed-service-tariffs_1773180389492.csv,,,,,,,,,,,,,,
31600,tpCost_Modelling_Approch_Trad_R,Traditional retail services,,,34,BGD,Bangladesh,,2022,,,Traditional retail,cost-modelling-approach-used-as-the-basis-for-calculating-fixed-service-tariffs_1773180389492.csv,,,,,,,,,,,,,,
458,i1335wm,Incoming international traffic to mobile network,,minutes,34,BGD,Bangladesh,5779417886.0,2009,,Bangladesh Telecommunication Regulatory Commission,Incoming international traffic to mobile network,incoming-international-traffic-to-mobile-network_1773179949629.csv,,,,,,,,,,,,,,
458,i1335wm,Incoming international traffic to mobile network,,minutes,34,BGD,Bangladesh,12935703826.0,2010,,Bangladesh Telecommunication Regulatory Commission,Incoming international traffic to mobile network,incoming-international-traffic-to-mobile-network_1773179949629.csv,,,,,,,,,,,,,,
458,i1335wm,Incoming international traffic to mobile network,,minutes,34,BGD,Bangladesh,15848652868.0,2011,,Bangladesh Telecommunication Regulatory Commission,Incoming international traffic to mobile network,incoming-international-traffic-to-mobile-network_1773179949629.csv,,,,,,,,,,,,,,
458,i1335wm,Incoming international traffic to mobile network,,minutes,34,BGD,Bangladesh,15724342138.0,2012,,Bangladesh Telecommunication Regulatory Commission,Incoming international traffic to mobile network,incoming-international-traffic-to-mobile-network_1773179949629.csv,,,,,,,,,,,,,,
458,i1335wm,Incoming international traffic to mobile network,,minutes,34,BGD,Bangladesh,20463091921.0,2013,,Bangladesh Telecommunication Regulatory Commission,Incoming international traffic to mobile network,incoming-international-traffic-to-mobile-network_1773179949629.csv,,,,,,,,,,,,,,
458,i1335wm,Incoming international traffic to mobile network,,minutes,34,BGD,Bangladesh,37030543776.0,2014,,Bangladesh Telecommunication Regulatory Commission,Incoming international traffic to mobile network,incoming-international-traffic-to-mobile-network_1773179949629.csv,,,,,,,,,,,,,,
458,i1335wm,Incoming international traffic to mobile network,,minutes,34,BGD,Bangladesh,41780922299.0,2015,,Bangladesh Telecommunication Regulatory Commission,Incoming international traffic to mobile network,incoming-international-traffic-to-mobile-network_1773179949629.csv,,,,,,,,,,,,,,
458,i1335wm,Incoming international traffic to mobile network,,minutes,34,BGD,Bangladesh,24919904149.0,2016,,Bangladesh Telecommunication Regulatory Commission,Incoming international traffic to mobile network,incoming-international-traffic-to-mobile-network_1773179949629.csv,,,,,,,,,,,,,,
458,i1335wm,Incoming international traffic to mobile network,,minutes,34,BGD,Bangladesh,15545213584.0,2017,"June,2018",Bangladesh Telecommunication Regulatory Commission,Incoming international traffic to mobile network,incoming-international-traffic-to-mobile-network_1773179949629.csv,,,,,,,,,,,,,,
458,i1335wm,Incoming international traffic to mobile network,,minutes,34,BGD,Bangladesh,12166897478.0,2018,,Bangladesh Telecommunication Regulatory Commission,Incoming international traffic to mobile network,incoming-international-traffic-to-mobile-network_1773179949629.csv,,,,,,,,,,,,,,
458,i1335wm,Incoming international traffic to mobile network,,minutes,34,BGD,Bangladesh,4174295862.0,2019,"December, 2019",Bangladesh Telecommunication Regulatory Commission,Incoming international traffic to mobile network,incoming-international-traffic-to-mobile-network_1773179949629.csv,,,,,,,,,,,,,,
458,i1335wm,Incoming international traffic to mobile network,,minutes,34,BGD,Bangladesh,8033000000.0,2020,"June, 2021",Bangladesh Telecommunication Regulatory Commission,Incoming international traffic to mobile network,incoming-international-traffic-to-mobile-network_1773179949629.csv,,,,,,,,,,,,,,
458,i1335wm,Incoming international traffic to mobile network,,minutes,34,BGD,Bangladesh,8108747085.0,2021,"June, 2022",Bangladesh Telecommunication Regulatory Commission,Incoming international traffic to mobile network,incoming-international-traffic-to-mobile-network_1773179949629.csv,,,,,,,,,,,,,,
38964,i271mb_low_1GB$,"Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,% GNI per capita,34,BGD,Bangladesh,2.49,2025,,ITU Research; IMF,"Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD",mobile-broadband-data-and-voice-low-consumption-basket-total-70-min-50-sms-1-gb_1773180289637.csv,,,,,,,,,,,,,,
38965,i271mb_low_1GB_GNI,"Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,% GNI per capita,34,BGD,Bangladesh,1.21,2025,,ITU Research,"Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD",mobile-broadband-data-and-voice-low-consumption-basket-total-70-min-50-sms-1-gb_1773180289637.csv,,,,,,,,,,,,,,
38966,i271mb_low_1GB_PPP,"Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB)",,% GNI per capita,34,BGD,Bangladesh,9.15,2025,,ITU Research; World Bank WDI,"Mobile broadband data and voice low-consumption basket total (70 min, 50 SMS, 1 GB), in USD",mobile-broadband-data-and-voice-low-consumption-basket-total-70-min-50-sms-1-gb_1773180289637.csv,,,,,,,,,,,,,,
447,i1333wm,Outgoing mobile traffic to international,,minutes,34,BGD,Bangladesh,303044109.0,2009,,Bangladesh Telecommunication Regulatory Commission,Refers to the number of mobile minutes originating in a country to any destinations outside that country,outgoing-mobile-traffic-to-international_1773180146771.csv,,,,,,,,,,,,,,
447,i1333wm,Outgoing mobile traffic to international,,minutes,34,BGD,Bangladesh,279959626.0,2010,,Bangladesh Telecommunication Regulatory Commission,Refers to the number of mobile minutes originating in a country to any destinations outside that country,outgoing-mobile-traffic-to-international_1773180146771.csv,,,,,,,,,,,,,,
